employee_id,job_role,training_hours,client_contacts,task_switch_hours,performance_index
E3878,account_manager,6.6,7.95,7,64.3
E3879,support_engineer,5.5,8.98,7.4,51.4
E3880,support_engineer,5.5,8.28,8.1,15.8
E3881,account_manager,9.2,6.72,4.2,74.3
E3882,account_manager,5.4,4,12,46.3
E3883,implement_specialist,5.5,7.74,6.3,47.8
E3884,implement_specialist,7.7,3.35,6.1,62.5
E3885,support_engineer,7.4,9.32,6.3,57.7
E3886,support_engineer,9,8.94,6.5,88.7
E3887,implement_specialist,7.1,3.12,10.4,58.2
E3888,implement_specialist,7.3,7.63,6.5,70.5
E3889,implement_specialist,4,2.14,12,43.9
E3890,account_manager,7.3,11.29,5.8,55.6
E3891,account_manager,7.6,5.48,5.3,81.2
E3892,account_manager,6.8,1.71,7.5,34.1
E3893,account_manager,7.2,7.58,4.4,58
E3894,account_manager,6.8,4.93,8.2,30.2
E3895,account_manager,6.3,3.49,7.5,33.7
E3896,account_manager,6.8,2.71,6.5,60.2
E3897,account_manager,7.5,10.01,5.3,80.9
E3898,implement_specialist,8.3,10.72,0,93.3
E3899,implement_specialist,6.9,7.31,4.8,78.2
E3900,account_manager,5.1,9.23,3.7,65.2
E3901,account_manager,7,8.92,0.8,77.4
E3902,account_manager,6.4,11.11,8,54.7
E3903,account_manager,7.5,10.77,8.3,62.3
E3904,implement_specialist,7.8,8.94,2.8,48.6
E3905,support_engineer,8.7,7.99,4.6,63.1
E3906,account_manager,7,6.4,4.4,56.4
E3907,support_engineer,6.7,6.01,5.1,60.6
E3908,implement_specialist,7.5,2.08,9.5,53.5
E3909,account_manager,7.4,10.11,3.8,80.6
E3910,account_manager,7.6,8.52,4.4,75.6
E3911,support_engineer,7,5.51,9.6,63.6
E3912,account_manager,7.3,8.23,7.6,53.6
E3913,account_manager,7.6,9.4,8.9,71.2
E3914,account_manager,6.8,6.87,6,38.6
E3915,implement_specialist,7.8,11.77,3.7,37.8
E3916,support_engineer,6.4,11.19,4.9,87.4
E3917,implement_specialist,7.5,8.96,3.9,47.3
E3918,account_manager,7.9,11.33,6.4,71.1
E3919,account_manager,7.3,6.74,7.9,32.1
E3920,account_manager,6.2,11.79,10.6,47
E3921,account_manager,7.4,0.06,5.6,43.7
E3922,support_engineer,7.5,9.34,3.8,61.4
E3923,implement_specialist,6.3,7.86,3.2,64.6
E3924,account_manager,7.2,7.94,6.2,63.9
E3925,support_engineer,5.1,1.27,9.1,53
E3926,account_manager,8.8,7.86,4.2,73.2
E3927,implement_specialist,7.9,4.21,8.8,38.1
E3928,support_engineer,7.8,4.45,4.9,53.5
E3929,account_manager,7.8,9.37,3.5,65.9
E3930,implement_specialist,5,5.9,9.9,58.9
E3931,implement_specialist,6.1,4.77,9.6,63.5
E3932,account_manager,4.8,11.1,5.6,72.6
E3933,account_manager,7,6.87,3.7,60.6
E3934,account_manager,5.8,5.66,12,53.2
E3935,account_manager,7.4,7.59,8,67.3
E3936,support_engineer,5.9,6.61,3.8,63.8
E3937,account_manager,6.7,4.16,5.8,69.4
E3938,support_engineer,7.8,2.85,4.6,73.2
E3939,implement_specialist,6.9,9.79,6,85.6
E3940,account_manager,7.1,13.18,0.5,66.7
E3941,implement_specialist,8,5.87,1.8,60.5
E3942,implement_specialist,7.5,13.47,5.1,65.6
E3943,account_manager,6.3,10.94,9.5,64
E3944,implement_specialist,6.9,4.58,9.2,48.2
E3945,account_manager,7.7,8.9,6,82.5
E3946,support_engineer,6,6.91,9.3,27.7
E3947,support_engineer,6.5,9.08,7.8,59.5
E3948,account_manager,7.4,2.05,7.2,35.7
E3949,support_engineer,7.1,7.19,7.8,46.1
E3950,account_manager,8.7,6.47,5.1,55.7
E3951,support_engineer,8.1,7.48,4.5,60.7
E3952,account_manager,9.2,2.07,5.6,62.5
E3953,account_manager,7,7.15,1.9,56.3
E3954,account_manager,7.9,1.08,7.4,80.8
E3955,account_manager,6.9,13.92,4.8,42.6
E3956,support_engineer,7.4,8.1,5.2,56
E3957,support_engineer,6.8,9.97,7.3,72
E3958,support_engineer,6.8,6.6,9.5,56.1
E3959,account_manager,5.6,7.84,10.6,51.9
E3960,implement_specialist,6.7,6.3,10.7,53.9
E3961,implement_specialist,7.1,8.79,4.5,46
E3962,account_manager,7.1,9.55,5.2,43.5
E3963,support_engineer,4.6,7.76,8.1,64.1
E3964,account_manager,4.9,7.05,8.9,62.8
E3965,account_manager,7.9,10.71,7.6,52.1
E3966,account_manager,6.7,4.08,5.8,66.4
E3967,implement_specialist,8,4.57,9.6,63.6
E3968,support_engineer,7,9.4,2.8,55.7
E3969,account_manager,5.7,10.15,5.9,30
E3970,account_manager,6.7,12.1,4.7,67.1
E3971,support_engineer,7.3,8.27,7.6,72.1
E3972,account_manager,9.2,11.11,4.4,49.3
E3973,support_engineer,6.4,5.09,4.5,46.1
E3974,account_manager,7.5,8.07,7.7,71.6
E3975,account_manager,5.9,6.98,6,60.6
E3976,implement_specialist,8.2,5.7,4.1,70.3
E3977,account_manager,10,8.76,1.4,70.8
E3978,account_manager,9.4,7.17,3.5,73.3
E3979,account_manager,7,12.31,0.3,56.9
E3980,account_manager,6.2,6.22,9.5,69.4
E3981,support_engineer,8,8.78,9.2,61
E3982,implement_specialist,6.9,7.26,2.9,57.2
E3983,account_manager,6.8,11.02,5,44.7
E3984,account_manager,6.7,8.79,4.9,34.8
E3985,support_engineer,8.5,7.84,7.6,75.3
E3986,support_engineer,7.6,9.25,6.3,70.6
E3987,implement_specialist,9,10.19,2.7,59.4
E3988,support_engineer,6.9,10.92,0.2,39.6
E3989,support_engineer,7.3,9.93,4.3,57.7
E3990,account_manager,7.7,11.17,6.4,64.1
E3991,account_manager,9,8.63,5.3,74.3
E3992,account_manager,7.9,5.26,5,68.4
E3993,account_manager,7.7,7.93,1.3,84
E3994,account_manager,7.8,9.52,4.9,43.9
E3995,implement_specialist,9,8.83,2.6,72.9
E3996,implement_specialist,8,4.32,10.8,33.3
E3997,account_manager,6.5,2.56,7.7,77.5
E3998,support_engineer,7.2,8.63,7.9,46.7
E3999,implement_specialist,7.4,10.37,8.5,43.1
E4000,account_manager,5.8,1.81,10.5,68.8
